"24867","John Avery Lomax"
"35504","G. F. (George Farrer) Rodwell"
"35503","R. H. (Robert Henry) Newell"
"35502","Atlanta Chamber of Commerce"
"36838","F. J. (Frederick John) Church"
"35501","Roy Temple House"
"36830","Effie Adelaide Rowlands"
"36831","Fanny Loviot"
"35508","Catharine Maria Sedgwick"
"36832","H. Esselstyn Lindley"
"35507","Thomas Haweis"
"35506","Stephen Miller"
"35505","Katherine Jewell Everts"
"24838","Minerva Brace Norton"
"24837","Émile Jaques-Dalcroze"
"24830","William Windsor"
"24832","Felix Leigh"
"24831","A. Murray Smith"
"24833","Thomas Crane"
"36826","W. Y. (William Young) Sellar"
"36827","Bartholomäus Sastrow"
"36829","Mabel Winifred Knowles"
"36820","Grace Clarke Newton"
"36821","William MacGillivray"
"36822","Henry Irving"
"36823","Maire Monica Kelly"
"36824","John S. Shea"
"24847","E. R. Burden"
"24846","J. M. D. (John Miller Dow) Meiklejohn"
"24849","Jay Hambidge"
"24840","Frank Wiles"
"24845","Mrs. Perring"
"24844","George Lynch"
"36815","Beatrice Marshall"
"36816","M. (Charles Gabriel) Le Clerc"
"36817","Lily Henkel"
"36818","W. T. (William Thompson) Sedgwick"
"36810","Samuel Maverick"
"36811","William S. Furneaux"
"47498","Walter Miller"
"46167","Hal Clement"
"34187","David Murray"
"34186","Hosea Quinby"
"34185","Richard Thieme"
"34184","Walt Richmond"
"34183","Leigh Richmond"
"34181","George Blacker Morgan"
"34180","William Parker Monteagle"
"46165","Augusta Joyce Crocheron"
"46163","C. M. Shumsky-Solomonov"
"46162","Elizabeth Rachel Cannon"
"46157","Vaughan Shelton"
"34175","Dave Dryfoos"
"34174","Theodore Pratt"
"34171","Joel Cook"
"34170","Byron A. (Byron Archibald) Dunn"
"34179","Thomas Brassey Brassey"
"34178","Jørgen Engebretsen Moe"
"34177","Peter Christen Asbjørnsen"
"47485","Emperor of Hindustan Jahangir"
"46155","William O. Turner"
"47486","Alexander Roger"
"46149","Caroline Bancroft"
"46147","Jane Pentzer Myers"
"46145","Don Wilcox"
"47477","A. A. Parker"
"35494","Harriet Maxon Thayer"
"35492","Frank Luther Mott"
"35491","Manuel Komroff"
"35490","Frances Noyes Hart"
"35499","D. L. (Daniel Love) Wilson"
"35498","John C. Lester"
"47472","W. Bourne Cooke"
"35485","Lincoln Colcord"
"34154","Paul Laune"
"35484","Maxwell Struthers Burt"
"34153","Karl Gottlob Zumpt"
"35483","Konrad Bercovici"
"34152","Leonhard Schmitz"
"35482","Henry Blossom"
"34150","Rutherford G. (Rutherford George) Montgomery"
"35480","Walker C. Smith"
"34159","R. T. (Robert Taylor) Pritchett"
"35489","Richard Matthews Hallet"
"35488","Katharine Fullerton Gerould"
"35487","Waldo Frank"
"35486","Charles J. (Charles Joseph) Finger"
"46130","Allan Danzig"
"46129","Magnus Ludens"
"46128","Donald Colvin"
"35474","Edwin C. (Edwin Crawford) Hewett"
"34142","Harry Alonzo Cushing"
"34141","John Slater"
"35472","Rudolf Otto"
"34140","H. C. (Harry Charles) Witwer"
"35471","F. Walter (Frank Walter) Taylor"
"35470","Marion Lawrance"
"34149","Will Herwig"
"34148","Charlotte Hapai"
"34147","New York (Colony). Council"
"34146","Jean-Antoine-Nicolas de Caritat Condorcet"
"35476","Ernest C. Peixotto"
"46121","Louise B. Krause"
"46122","Joseph Shallit"
"47450","George Villiers"
"47451","John Philips"
"47449","Thomas McIlvaine"
"46116","Charles Shafhauser"
"36790","R. W. (Raymond Wilson) Chambers"
"36791","Samuel Dill"
"36792","Abigail Adams"
"36793","J. Saxon (John Saxon) Mills"
"36794","Helen Louise Cohen"
"34132","Samuel T. (Samuel Thomas) Pickard"
"35463","Henry V. (Henry Van) Boynton"
"34131","Nalbro Bartley"
"35462","Frank Shay"
"34130","Jerome Bixby"
"35461","James Orrock"
"35460","W. S. (William Shillinglaw) Crockett"
"34139","Daniel Errico"
"35469","Martin Grove Brumbaugh"
"34138","Paul Cameron Brown"
"35468","A. F. (Adolphus Frederick) Schauffler"
"34137","H. C. (Harry C.) Edwards"
"34136","T. Roger (Thomas Roger) Smith"
"35466","Dan T. Moore"
"35465","Elizabeth Colborne"
"34134","Charles Meymott Tidy"
"34133","J. R. (John Reinhard) Weguelin"
"35464","Annie Frances Perram"
"36795","C. K. (Charles Kay) Ogden"
"36796","Madhava"
"46111","Ruth Laura Wainwright"
"36797","Edward B. (Edward Byles) Cowell"
"36798","Archibald Edward Gough"
"36781","Alfred Trumble"
"46104","Mrs. Alick Macleod"
"36782","William Nicholson"
"36783","Thomas Hanmer"
"24795","Patrick Fahy"
"34121","Joseph Priestley"
"34120","Dwight Sanderson"
"35451","Chalmers Hadley"
"24797","Anthony Boucherie"
"24796","J. M. W. (Joseph Mallord William) Turner"
"24799","A. B. (Arthur Burdett) Frost"
"34129","V. R. Francis"
"35459","George T. (George Thomas) Ashley"
"2800","George Lincoln Walton"
"34127","Aiko Frikki"
"34126","Ethel N. Farnsworth"
"35457","Joseph Rocchietti"
"24791","Theodore Bent"
"24790","J. Theodore (James Theodore) Bent"
"35455","Robert Abernathy"
"24793","Edward Howard"
"34123","Robert Charles Hope"
"35454","Waldo Richards"
"34122","Lucius Daniel"
"35453","Stuart Martin"
"36784","Frances A. Van Santford"
"47430","Gertrude Fisher Scott"
"2808","Lucas Malet"
"36785","J. C. Manning"
"2807","Horatio Hale"
"36786","L. (Leonard) Raven-Hill"
"2806","Charles Foster Kent"
"36787","Edgar George Thomssen"
"36789","Mary Hamilton"
"2802","Home Gordon"
"36770","William B. Stallcup"
"36771","Aleš Hrdlička"
"36772","Constance Stewart Copeland"
"35440","Madame Burette"
"34117","Joseph Dommers Vehling"
"35448","Maximilian J. (Maximilian Josef) Rudwin"
"34115","Charles Saphro"
"35446","Edmund J. (Edmund Joseph) Sawyer"
"34114","Florence M. Rudland"
"35445","Frank M. (Frank Michler) Chapman"
"34113","Mary E. Palgrave"
"34112","Augustus Le Plongeon"
"34111","A. C. (Austin Craig) Apgar"
"36775","Arthur Frederick Wallis"
"2818","Arthur Graves Canfield"
"2816","P. T. (Phineas Taylor) Barnum"
"36777","Daniel Santiagoe"
"36778","Ernest Augustus Boyd"
"34119","Gesine Lemcke"
"2821","E. Dixon"
"2829","Margaret Fuller"
"2828","John Sherburne Sleeper"
"2826","George Willis Cooke"
"2825","Aeschylus"
"2824","J. H. Riddell"
"2834","Henry Brougham Brougham and Vaux"
"1502","August von Kotzebue"
"2833","Gudrun Thorne-Thomsen"
"1500","Steven David Justin Sills"
"2830","Stanley Waterloo"
"1508","Susan Coolidge"
"2838","Margaret Vandercook"
"1506","J. B. (John Bagnell) Bury"
"2836","Alice Morse Earle"
"1505","Marjorie Allen Seiffert"
"1504","John Addington Symonds"
"1513","T. S. (Timothy Shay) Arthur"
"2844","P. H. (Peter Henry) Emerson"
"1512","William Morton Payne"
"2843","John Clare"
"1510","C. F. Fraser"
"2841","United States. Social Security Board"
"2849","Joel Barlow"
"2848","C. J. (Charles John) Cornish"
"1516","T. S. (Thomas Suter) Ackland"
"1515","Orison Swett Marden"
"1525","William Day Simonds"
"1524","James B. (James Burgess) Stetson"
"1523","John Francis Davis"
"2854","Simeon E. (Simeon Eben) Baldwin"
"1522","L. H. (Lell Hawley) Woolley"
"1521","T. D. (Thomas Dykes) Beasley"
"2851","Young Ewing Allison"
"1520","Jennette Lee"
"2850","Cleveland Moffett"
"1529","Percy Bysshe Shelley"
"1528","Cuthbert Bede"
"2858","Constance Garnett"
"1527","Almira Morey"
"1526","James O'Meara"
"2870","Louis Joseph Vance"
"1536","J. Hector St. John de Crèvecoeur"
"2867","Jonathan Dunn"
"1535","Madame de (Anne-Louise-Germaine) Staël"
"2866","Matilda Betham-Edwards"
"1534","William Ralph Inge"
"2865","Henry Benjamin Whipple"
"2864","Robert Mearns Yerkes"
"1532","Frank J. Morlock"
"1531","Paul Verlaine"
"1530","William Bennett Munro"
"1539","John S. (John Stowell) Adams"
"1538","F. Colburn (Francis Colburn) Adams"
"2868","Ovid"
"1537","L. A. Abbott"
"1550","Jeannie Gunn"
"2881","Elizabeth Arnold Hitchcock"
"2877","Charles Heron Wall"
"1546","Suelette Dreyfus"
"1545","Frederick Niecks"
"1544","Jane G. (Jane Goodwin) Austin"
"1543","Maturin Murray Ballou"
"1542","Arthur E. Knights"
"1541","Eugen Neuhaus"
"1540","Glenn D. (Glenn Danford) Bradley"
"2879","William Wordsworth"
"1548","Lyndon Orr"
"46193","Andress Floyd"
"1561","Ethel Sybil Turner"
"1560","C. J. (Clarence James) Dennis"
"1558","Major (John) Richardson"
"1557","William Stearns Davis"
"1556","Holman Day"
"1555","George Barr McCutcheon"
"1554","Pierre Louÿs"
"1553","Bernard Guilbert Guerney"
"1552","A. I. (Aleksandr Ivanovich) Kuprin"
"1551","Jean François Regnard"
"46185","Roy Hutchins"
"46184","Christopher Grimm"
"1559","Finley Peter Dunne"
"46179","Robert Zacks"
"1572","William Fayette Fox"
"34197","Thomas J. O'Hara"
"1571","Helen Reimensnyder Martin"
"1570","United States Rubber Company"
"34194","A. C. (Andrew Carpenter) Wheeler"
"34193","Frédéric Houssay"
"34192","Georg Jellinek"
"1569","John Martin"
"1568","J. W. (Jacob William) Wright"
"1567","Wallace Irwin"
"2898","J. H. Hill"
"1566","David Starr Jordan"
"2897","Richard Francis Weymouth"
"2896","Augustus J. C. (Augustus John Cuthbert) Hare"
"1565","Charles Rivière Dufresny"
"1564","A. E. W. (Alfred Edward Woodley) Mason"
"1563","Guðmundur Kamban"
"34199","Kate Percival"
"1562","Julius Wellhausen"
"46177","Lee Woodward Zeigler"
"46172","William Henry Newlin"
"46173","Hugh Phillips"
"24934","Hablot Knight Browne"
"24939","Walter J. (Walter Joseph) Enright"
"24938","Maude Radford Warren"
"1583","John Lothrop Motley"
"1582","Thomas Hutchinson"
"1581","H. A. Adams"
"24930","Henry W. (Henry Whitney) Bellows"
"24933","Mona Caird"
"1579","Harry Alverson Franck"
"1578","Josephine Lawrence"
"36927","Horatio Edward Norfolk"
"1574","Theocritus"
"1573","Shell Union Oil Corporation"
"24945","Cyril Dobbs"
"24948","J. F. (Joseph Florimond) Loubat"
"24947","Charles Seymour"
"24949","Jules-Ferdinand Jacquemart"
"1593","John Andreas Widtsoe"
"24940","Mario Uchard"
"1592","Homer Eon Flint"
"1591","Austin Hall"
"1590","S. R. (Samuel Rutherford) Crockett"
"24941","Paul Avril"
"24944","Vera Hamilton"
"24943","Furnley Maurice"
"1589","Edward Lasker"
"1588","Norman Lindsay"
"1586","James Clerk Maxwell"
"1585","Monsieur (Michel) Baron"
"1584","H. E. (Henry Edward) Bird"
"36910","Allegra Eggleston"
"36911","Mamah Bouton Borthwick"
"36912","John Perry"
"24917","C. E. (Charles Edward) Callwell"
"24916","Lillian Nicholson Shearon"
"24919","Ernest Daudet"
"24918","Charles Whiting Baker"
"36902","Bruce Cartwright"
"36904","Howard E. (Howard Everett) Smith"
"1599","St. George Rathborne"
"36905","Marcia Oakes Woodbury"
"1598","Josephine Chase"
"1597","James Huneker"
"36907","Oliver Hartley"
"24909","George Alexander Stevens"
"36900","Bradford Ripley Wood"
"36901","Marcia Lane Foster"
"24923","Joseph B. Guzie"
"24926","George Washington Williams"
"24928","L. P. (Linus Pierpont) Brockett"
"24927","George Laurence Gomme"
"24929","Mary C. Vaughan"
"24922","William J. (William Josephus) Robinson"
"24921","Hugh Thomson"
"24903","Lidija Rangelovska"
"24906","Percy Hetherington Fitzgerald"
"24905","James Stalker"
"24908","Mark Ambient"
"24907","T. B. (Thomas Boyles) Murray"
"46325","Wallace Macfarlane"
"46322","Adam Gowens Whyte"
"34341","William Jay Baker"
"35672","Franklin Abel"
"33010","Wardon Allan Curtis"
"34340","Government Virginia. History"
"35670","Stephen S. (Stephen Samuel) Wise"
"33017","Peter Langley"
"33018","John Talbot Smith"
"35679","Stephen Peters"
"34348","Samuel L. (Samuel Lorenzo) Knapp"
"33015","Edward Ormondroyd"
"34347","John T. (John Thompson) MacCurdy"
"35678","James M. Moore"
"33016","Joan Raysor"
"34346","Francis C. (Francis Cowles) Frary"
"35677","William Giloane"
"33013","M. J. (Michael Joseph) Canavan"
"34345","August Hoch"
"35676","Sarah Jane Elpern"
"33014","David C. Knight"
"35675","Eugene K. Keefe"
"33011","Hilmar R. (Hilmar Robert) Baukhage"
"34343","Richard Wilson"
"35674","Robert W. Krepps"
"34342","Teddy Keller"
"35673","Don Sibley"
"33019","J. J. Smith"
"47647","Thos. D. Tuttle"
"46317","Lloyd Williams"
"47648","G. (Garegin) Pasdermadjian"
"34330","E. Benson Kennedy"
"35661","J. H. McKenzie"
"35660","H. L. Bacon"
"46319","Ann Griffith"
"33006","William Vaughn Moody"
"35668","Franklin Fyles"
"33004","Gerald Spencer Pryse"
"34335","Tabitha Grimalkin"
"35666","Theodore Reichardt"
"33005","Mary Prichard Agnetti"
"33002","Gustav Karpeles"
"35665","Hiram Hoyt Richmond"
"35664","Edward L. Stowell"
"34332","Katherine MacLean"
"35662","Olaf Baker"
"36994","Henry S. Salt"
"36996","Clifton Johnson"
"36997","Stephen Decatur"
"36998","James Barron"
"36999","Charles Pierce Burton"
"33009","Adelaide Everhart"
"36980","Bernard Ward"
"24993","David C. (David Clark) Taylor"
"35650","C. F. van der (Carl Franz) Velde"
"24992","England) Knaresbrough Rail-Way Committee (Knaresborough"
"24995","Edyth Ellerbeck Read"
"24997","H. K. (Harvey King) Shackleford"
"24999","J. Donkersley"
"46307","Robert Farrington Elwell"
"24998","William Patterson Atkinson"
"34327","Bert Leston Taylor"
"34325","Helen Huber"
"35656","Frank Riley"
"34324","Payne Erskine"
"35655","Dorothy Menpes"
"35654","Mitchell S. (Mitchell Starrett) Buck"
"34322","Elisabeth G. Stryker"
"35653","Frederick Phisterer"
"34321","Rosa Belle Holt"
"35651","Laura Stedman"
"36982","Edwin C. (Edwin Carter) Galbreath"
"36983","Susannah Grace Sanger Müller"
"36984","A. (Albert) Schäffle"
"36985","A. C. Morant"
"36986","Emily Grant Hutchings"
"34329","W. H. Richardson"
"36989","C. M. (Charles Murray) Padday"
"34328","Charles Theodore Murray"
"35659","Robert Saunders Dowst"
"34316","Frédéric Guillaume Bergmann"
"36979","Calvin B. (Calvin Blackman) Bridges"
"34315","Lester S. (Lester Snow) King"
"34314","Charles W. Bodemer"
"34313","Robert E. Gilbert"
"34312","T. D. Hamm"
"34310","Louis Napoleon Parker"
"35641","Jesse Torrey"
"36971","Ronald L. McGregor"
"36972","Charles Swickard"
"36973","Richard Herne Shepherd"
"36974","Grace Frank"
"34319","T. H. James"
"34318","Ruth Chrisman Gannett"
"35649","Zelia Nuttall"
"34317","Ruth Stiles Gannett"
"35648","Frank M. Gregory"
"24979","David Laing"
"24970","Gilbert Sykes Blakely"
"47616","J. L. Baker"
"36968","I. B. (Isaac Brewster) Hazelton"
"36969","Kate Field"
"34303","Richard O. Lewis"
"35634","C. A. Feiling"
"34302","D. Macleod (Donald Macleod) Malloch"
"35632","Charles Paxson Gray"
"34301","George A. (George Alexander) Morton"
"34300","Jack Vance"
"35631","Hugh S. (Hugh Stuart) Fullerton"
"35630","G. C. Kniffin"
"36963","James W. Bee"
"34309","Robert Reynold Hirsch"
"36964","Harold S. Crane"
"34308","Oswald Boelcke"
"35639","Fullerton Leonard Waldo"
"36965","Yoshisaburo Okakura"
"34307","Philip B. Parsons"
"35638","Gilbert Nobbs"
"34306","Arthur Dekker Savage"
"35637","Henry A. (Henry Allan) Gleason"
"36967","Joseph Orton Kerbey"
"47604","Mary D. Nauman"
"24984","John Bowring"
"24986","Julia Moody"
"24987","Minnie Mary Lee"
"35625","Henry Myron Kendall"
"36957","Mona Gould"
"35624","William Amasa Scott"
"36958","Louis Pendleton"
"36959","Willy Ley"
"35622","J. Spencer (John Spencer) Curwen"
"35620","Wilson J. Vance"
"36951","Kenneth Ingram"
"36953","Bernardo Villa Ramírez"
"35628","Melvin Sturgis"
"36954","Edward Harrison Taylor"
"35627","Alex Ebel"
"36955","Thomas Hoover"
"35626","Ansel D. Nickerson"
"24957","James H. Schmitz"
"24959","S. L. (Stephen Lincoln) Goodale"
"24958","Frederick Carruthers Cornell"
"24951","Charles H. (Charles Henry) Bennett"
"24950","R. E. (Robert Edward) Sanderson"
"24953","William Murray Graydon"
"24955","Agnes Rothery"
"24954","Harrington Strong"
"36946","William Hole"
"35614","Horace Holden"
"35613","Johnson"
"36947","William Johnson Galloway"
"35612","Pearson M'Adam Muir"
"36948","Adrian Marcel"
"36949","Joseph Byron"
"35611","Robert Borland"
"35619","Robert L. Merz"
"35618","Andrew Brown"
"35616","Walden Kelly"
"36944","M. L. (Martin Luther) Holbrook"
"35615","Jack Gaughan"
"36945","John Garland"
"24968","Edward Röer"
"24967","Yájnavalkya"
"24969","W. A. (William Austin) Montriou"
"24960","Isaac Samuel Reggio"
"24962","Sarah Ellen Blackwell"
"24961","Archibald Makellar"
"24963","John Sloan"
"24966","Wilhelm Bernhardt"
"35602","Allen Ripley Foote"
"35601","Jeanne Johnson Rust"
"35609","W. James (William James) King"
"35608","William A. Canfield"
"36930","William A. (William Albert) Riley"
"35607","Olive M. Long"
"36931","O. A. (Oskar Augustus) Johannsen"
"35606","Howard L. Myers"
"36932","Frank Bacon"
"35605","G. F. (Grenville F.) Allen"
"36933","George Pattullo"
"36934","Alfred William Benn"
"46287","John Wilson"
"46282","William S. Martin"
"46279","Blanche Proctor Fisher"
"34292","Sterling E. Lanier"
"34291","A. B. (Alfred Burdon) Ellis"
"34290","William Frederic Badè"
"34299","Derek J. de Solla (Derek John de Solla) Price"
"34298","Chester A. (Chester Albert) Reed"
"46271","Sir John Monash"
"46272","Donald Keith"
"46268","J. A. Anderson"
"47599","A. P. (Avetoon Pesak) Hacobian"
"34284","Tom Beecham"
"34283","Russell Burton"
"34282","Tom Leahy"
"34281","J. Odell Hauser"
"34280","Alfred D. (Alfred Duclos) DeCelles"
"34289","Félicité Lefèvre"
"34287","Henry Noel Brailsford"
"46265","Bill Clothier"
"46259","J. W. Kennedy"
"46257","Max Tadlock"
"46255","Alan Arkin"
"34274","R. F. Brissenden"
"34273","Tom W. Harris"
"34272","Paul Orban"
"34279","A. H. U. (Arthur Hugh Urquhart) Colquhoun"
"34278","Frederick Charles Jennings"
"46252","Manly Banister"
"46246","William Monks"
"2909","Carl Schurz"
"34264","Hamilton Holt"
"35595","Mrs. (Harriet Anne) De Salis"
"34263","John Lewis Childs"
"35594","Henrik Grönvold"
"34262","Julius Friedrich Sachse"
"35593","George Edward Lodge"
"34261","Morris Hershman"
"35592","Henry Eliot Howard"
"35591","Miriam Allen DeFord"
"35590","Jean M. Janis"
"35598","Brainard Gardner Smith"
"34265","W. E. Terry"
"35596","Richard Stockham"
"46242","Allen & Morton"
"2907","Robert Neilson Stephens"
"46240","Thomas L. Kane"
"47571","Robert Merry"
"2906","Yasotaro Mori"
"2905","Soseki Natsume"
"47570","J. N. Stearns"
"2902","Ernest Hartley Coleridge"
"46239","Neil P. Ruzic"
"34253","Gerald B. (Gerald Berkeley) Hurst"
"35584","Jefferson Highe"
"34252","John S. (John Shertzer) Hittell"
"35583","Alanson M. Randol"
"34251","Benjamin Taylor"
"35582","J. Albert (John Albert) Monroe"
"35581","Frederick W. Browne"
"35580","Robert Sampson"
"34259","Hamilton W. (Hamilton Wilcox) Pierson"
"35589","E. S. (Eleazer Stillman) Ingalls"
"34257","Richard Wilhelm"
"34256","Edwin A. Battison"
"35587","Philadelphia Brigade Association"
"34255","Sandy Kossin"
"35586","Edward T. (Edward Tracey) Bouvé"
"35585","William B. Arnold"
"2917","Clara Ingram Judson"
"2915","William Harvey Christie"
"2914","Charles Stewart Given"
"46224","Sydney Tyler"
"46225","Harold J. Brodrick"
"35573","Peter A. (Peter Augustus) Porter"
"34241","C. F. (Charles Frederic) Marshall"
"34240","Auguste Forel"
"35570","Muirhead Bone"
"34249","Joaquín Telesforo de Trueba y Cosío"
"34248","B. W. (Benjamin Wheeler) Dyer"
"35579","Louis Richards"
"35578","John A. (John Allyne) Gade"
"34246","Walter Rauschenbusch"
"35577","Charles Rudy"
"34245","Mann Rubin"
"35576","Joseph Farrell"
"35575","Mark Meadows"
"34243","Lewis Einstein"
"35574","George Foot Moore"
"47550","Fred R. Seibert"
"2927","John McDouall Stuart"
"2925","W. D. (William Dool) Killen"
"2924","W. P. (William Pringle) Livingstone"
"47544","Edgar M. Dilley"
"36891","Mary Devereux"
"36893","Linda Trueb"
"35562","A. Islay Bannerman"
"34230","P. Austin Nuttall"
"35561","Violet Flint"
"35560","Frank Snapp"
"1602","Edith Bancroft"
"1601","Winston Churchill"
"2931","George Birkbeck Norman Hill"
"34237","Vera Mace"
"35568","Lucy Bethia Walford"
"1600","Charles Wesley Emerson"
"34236","D. R. (David Robert) Mace"
"35567","Elisabeth Luther Cary"
"34235","Cesare Lombroso"
"35566","Mark Ganes"
"34234","Gina Lombroso"
"34233","Marian Longfellow"
"34232","Allan Menzies"
"35563","Frank Mayer"
"36894","Odell Shepard"
"1609","August Strindberg"
"36895","Norah M. (Norah Mary) Holland"
"2939","William Hayley"
"1608","Charles Recht"
"1607","Ludwig Thoma"
"2938","John Foster"
"1606","H. W. (Herbert William) Conn"
"2937","William Ware"
"2936","George Webbe Dasent"
"1605","Belle K. (Belle Kendrick) Abbott"
"1604","Lyman Abbott"
"2935","François Courboin"
"2934","Siegfried Sassoon"
"1613","Zoeth Skinner Eldredge"
"1612","David Wynford Carnegie"
"2943","James Gillman"
"2942","Henry Nelson Coleridge"
"1611","Ernest Giles"
"1610","Thomas Chapais"
"2940","William Frederick Kirk"
"1619","Alice B. Emerson"
"1618","John Cameron"
"1617","John Hendricks Bechtel"
"1616","Robert Barr"
"1615","C. C. (Christopher Columbus) Andrews"
"1614","E. J. (Eusebius Joseph) Molera"
"1624","Louise Clarke Pyrnelle"
"1623","Frank Gee Patchin"
"2953","Robert Bloomfield"
"1622","Harry Steele Morrison"
"1621","L. T. Meade"
"1620","Anna M. (Anna Mary) Galbraith"
"1629","da Vinci Leonardo"
"2959","William A. (William Andrus) Alcott"
"1628","Matthew White"
"1627","Louis Tracy"
"1626","Edward Stratemeyer"
"2957","M. E. (Mary Elizabeth) Braddon"
"2956","Percy Pinkerton"
"1625","Roy Rockwood"
"1635","Samuel Hopkins Adams"
"2966","H. L. (Herbert Lord) Havell"
"2965","John Denham Parsons"
"2964","Vincent O'Sullivan"
"1633","Ludwig Leichhardt"
"1632","Clarence Young"
"2963","Louis Bertrand"
"2962","Clements R. (Clements Robert) Markham"
"1630","Albert Einstein"
"2961","J. Smeaton (Joseph Smeaton) Chase"
"2960","Robert Sheckley"
"1638","Thomas Jefferson"
"2969","Harriet Stark"
"2967","Charles W. (Charles Walton) Sanders"
"1646","Millard Fillmore"
"1645","Zachary Taylor"
"2976","Elizabeth E. (Elizabeth Ellicott) Lea"
"2974","Henry M. (Henry Martyn) Robert"
"1642","Martin Van Buren"
"1641","Andrew Jackson"
"1640","James Monroe"
"2971","Edward J. (Edward Joseph) Dent"
"2970","William Alexander Fraser"
"1648","James Buchanan"
"1647","Franklin Pierce"
"1660","Warren G. (Warren Gamaliel) Harding"
"2990","G. Stanley (Granville Stanley) Hall"
"2988","F. A. (Frederick Augustus) Ross"
"2987","Alfred Tennyson Tennyson"
"1656","William McKinley"
"2986","J. L. (John Law) Cherry"
"1654","Grover Cleveland"
"1653","Chester Alan Arthur"
"2984","Ellen Elizabeth Frewer"
"2983","Stephen Angus Cox"
"1652","Rutherford Birchard Hayes"
"2981","Frederik van Eeden"
"1650","Andrew Johnson"
"1671","Ronald Reagan"
"1670","Jimmy Carter"
"1668","Richard M. (Richard Milhous) Nixon"
"1667","Lyndon B. (Lyndon Baines) Johnson"
"1666","John F. (John Fitzgerald) Kennedy"
"1665","Dwight D. (Dwight David) Eisenhower"
"1664","Harry S. Truman"
"2995","Frederick Landis"
"2993","Daniel G. (Daniel Garrison) Brinton"
"1662","Herbert Hoover"
"1661","Calvin Coolidge"
"1669","Gerald R. Ford"
"1682","Henry C. Northam"
"1681","Gilbert Murray"
"1680","Euripides"
"1679","Ada M. (Ada Maria) Skinner"
"1678","Asa Don Dickinson"
"1677","Edwin Björkman"
"1674","George W. (George Walker) Bush"
"1672","George Bush"
"1692","Thomas Bayne"
"1691","Alfred Gatty"
"1689","Woodrow Wilson"
"1688","Alice Brown"
"1687","Mary Raymond Shipman Andrews"
"1686","Edith Wyatt"
"1685","Elizabeth Stuart Phelps"
"1684","Mary Stewart Cutting"
"1683","Mary Heaton Vorse"
"46297","Garrett Price"
"46298","Maxwell Jay Dorsey"
"46295","Ruby Winckler"
"46291","Wyman Guin"
"35710","Robert W. (Robert Warren) Wilson"
"1698","J. G Patterson"
"1696","Standish O'Grady"
"1695","Arthur William Dunn"
"1694","Leonard Huxley"
"35719","Agnes Strickland"
"35718","Albert Gallatin"
"35717","Allen Christian Smith"
"35716","King of England Charles I"
"35715","William Temple"
"35709","Francis William Lauderdale Adams"
"35708","Henrietta Christian Wright"
"35707","George H. (George Henry) Read"
"35706","Roscoe Pound"
"35704","Shan F. Bullock"
"46444","Philipp Bloch"
"34462","Jerome A. Barhydt"
"35793","William E. Bentley"
"34461","Elmore Barce"
"35792","Francisco de Quevedo"
"34460","John Dean Paul"
"35791","F. P. (Francis Preston) Venable"
"33138","Elaine Goodale Eastman"
"34469","Leslie Burton Blades"
"34468","Walter Woelber Dalquest"
"33136","Frank H. (Frank Henry) Mason"
"33137","W. F. (William Franklin) Webster"
"35798","Lewis Parker"
"33134","United States Food Administration"
"35797","Albert D. (Albert Dresden) Vandam"
"35796","Robert Sidney Bowen"
"33135","Stephen King-Hall"
"33132","Hal Gye"
"35795","Hugo Erichsen"
"33133","C. S. Ward"
"34463","Arthur W. Orton"
"35794","Mitchell Carroll"
"46433","Marshall King"
"34451","David Nichol Smith"
"34450","Hugo Ziemann"
"33120","Georges Perrot"
"33127","Blythe Harding"
"34459","R. A. (Reuben Archer) Torrey"
"33125","A. E. Henderson"
"34457","William Henry Furness"
"35787","Therese O. (Therese Osterheld) Deming"
"33123","William A. Ross"
"34455","Clara Barton"
"35786","Frank Forester"
"33124","Albert Cohn McMaster"
"35785","Dinks"
"33121","Charles Chipiez"
"34453","Augustin McHugh"
"33122","Walter Armstrong"
"34452","Barton Wood Currie"
"47758","Walter M. Keesey"
"34440","August Derleth"
"35771","Elisabeth R. Lewis"
"35770","Vernon L. McCain"
"46428","James Stamers"
"33116","H. Harold (Hardrada Harold) Hume"
"34448","George L. (George Leonard) Vose"
"33117","J. Allen (James Allen) Smith"
"35778","Patrick Wilkins"
"33114","Ben Bova"
"35777","Cloice R. Howd"
"34446","Warren Barton Blake"
"33115","Joseph K. (Joseph Ketchum) Edgerton"
"35776","Otis T. Howd"
"33112","Herbert D. (Herbert Dickinson) Ward"
"34444","F. Hamilton (Frederick Hamilton) Jackson"
"35775","Percy Dearmer"
"33113","William Benjamin West"
"33110","Frank Bertram Wade"
"35773","Adeline Trafton"
"34441","Bob Martin"
"35772","Edward F. (Edward Fitch) Underhill"
"33118","Alice Harriman"
"33119","Colista Murray Dowling"
"34449","Eva Wilder Brodhead"
"46410","Marie Connor Leighton"
"35760","Friedrich von Schlegel"
"33105","Alfred S. (Alfred Seelye) Roe"
"34437","Fridtjof Nansen"
"35768","Clyde Brown"
"33106","William Wirt"
"34436","Anthony Collins"
"33103","R. B. (Roscoe Burdette) Tobias"
"35766","Nina Rhoades"
"34434","Helen H. (Helen Hamilton) Gardener"
"33104","Mary Marcy"
"35765","James Parkerson"
"35764","Otto Ludwig"
"33101","Charles McNutt"
"33102","Alan Mattox"
"35763","Lily Wolffsohn"
